Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Escape,https://www.crunchbase.com/funding_round/escape-b74e-seed--d9bb0644,Seed,3600000,EUR,3851091,2023-06-06,8,3,Escape provides dynamic application security testing for GraphQL APIs.,"Cyber Security, Developer Tools, SaaS, Software","Paris, Ile-de-France, France, Europe",,https://escape.tech,Escape,https://www.crunchbase.com/organization/escape-b74e,"Frst, IRIS, Irregular Expressions, Kima Ventures, Mehdi Medjaoul, Philippe Langlois, Roxanne Varza, Tiny VC"
Seed Round - Newtrace,https://www.crunchbase.com/funding_round/newtrace-seed--18a33dda,Seed,467000000,INR,5649167,2023-05-31,6,2,Newtrace develops novel electrolyzers for affordable green hydrogen production at scale.,"CleanTech, Energy","Bengaluru, Karnataka, India, Asia",$1M to $10M,https://www.newtrace.io/,Newtrace,https://www.crunchbase.com/organization/newtrace,"Aavishkaar Capital, Ashish Goel, IKP Knowledge Park, Micelio Fund, Peak XV Partners, Speciale Invest"
Seed Round - Lens Protocol,https://www.crunchbase.com/funding_round/lens-protocol-seed--ff0cc0a4,Seed,15000000,USD,15000000,2023-06-08,22,1,Lens Protocol is a composable and decentralized social network serving the Web3 community.,"Apps, Data Integration, Social Network","George Town, Midland, Cayman Islands, North America",,https://www.lens.xyz,Lens Protocol,https://www.crunchbase.com/organization/lens-protocol,"A.Capital Ventures, Alex Atallah, Balaji Srinivasan, Blockchain Capital, DAO Jones, dao5, Denis Nazario, Emily Yang, Flamingo DAO, General Catalyst, Global Coin Research, Hayden Adams, IDEO CoLab Ventures, Palm Tree, Palm Tree Crew, Punk DAO, Robot Ventures, Sandeep Nailwal, Sebastien Borget, Seed Club Ventures, Tioga Capital Partners, Variant"
Seed Round - Trezy,https://www.crunchbase.com/funding_round/trezy-seed--8b567106,Seed,3000000,EUR,3245660,2023-06-15,5,2,"SaaS, FinTech, Cash Management, SMBs","FinTech, SaaS","Paris, Ile-de-France, France, Europe",,https://trezy.io/,Trezy,https://www.crunchbase.com/organization/trezy,"Discovery Ventures, Kima Ventures, Playfair Capital, Seedcamp, Serge Chiaramonte"
Seed Round - TaxNodes,https://www.crunchbase.com/funding_round/taxnodes-seed--6bc5ced9,Seed,131000000,INR,1594975,2023-06-14,4,1,TaxNodes is crypto tax computation and expert-assisted ITR filing startup.,,"Bengaluru, Karnataka, India, Asia",,https://www.taxnodes.com/,TaxNodes,https://www.crunchbase.com/organization/taxnodes,"Ajeet Khurana, Ashish Singhal, Nischal Shetty, Rahul Pagidipati"
Seed Round - PLOT Communications,https://www.crunchbase.com/funding_round/plot-communications-inc-seed--b461ef08,Seed,2000000,USD,2000000,2023-06-05,7,2,PLOT Communications provides SaaS applications for people.,"Construction, SaaS, Software","Wichita, Kansas, United States, North America",,https://www.getplot.com,PLOT Communications,https://www.crunchbase.com/organization/plot-communications-inc,"GroundBreak Ventures, GROWKS, Iron Prairie Ventures, KCRise Fund, Koch Industries, Network Kansas, Suffolk Technologies"
Seed Round - tem.,https://www.crunchbase.com/funding_round/tem-9f9a-seed--65417071,Seed,2500000,GBP,3147358,2023-06-12,3,2,tem. allows businesses to save on energy costs whilst renewable generators are rewarded. tem. use Renewable Energy Direct.,"Energy, Energy Efficiency, Energy Management, Industrial Manufacturing, Renewable Energy","London, England, United Kingdom, Europe",,https://www.tem.energy/,tem.,https://www.crunchbase.com/organization/tem-9f9a,"AlbionVC, Christian Deger, Revent"
Pre Seed Round - Arda Biomaterials,https://www.crunchbase.com/funding_round/arda-biomaterials-pre-seed--306496af,Pre-Seed,1100000,GBP,1384837,2023-06-12,4,1,"Arda Biomaterials transforms waste feedstocks into smarter, circular biomaterials for fashion, home goods, automotive and more.",Fashion,"Southwark, Southwark, United Kingdom, Europe",,https://www.arda.bio,Arda Biomaterials,https://www.crunchbase.com/organization/arda-biomaterials,"Clean Growth Fund, Plug and Play, Satgana, Serpentine Ventures"
Seed Round - Haul247,https://www.crunchbase.com/funding_round/haul247-seed--06490d29,Seed,3000000,USD,3000000,2023-06-08,1,3,Haul247 is an API platform that connects businesses to logistics assets.,"Information Technology, Logistics, Mobile Apps, Software, Warehousing","Lagos, Lagos, Nigeria, Africa",,https://www.haul247.co,Haul247,https://www.crunchbase.com/organization/haul247,Alitheia Capital
Seed Round - Vectara,https://www.crunchbase.com/funding_round/vectara-seed--0b3b83d0,Seed,28500000,USD,28500000,2023-05-30,7,2,Vectara is a GenAI Conversational Search Platform,,"Palo Alto, California, United States, North America",,https://vectara.com,Vectara,https://www.crunchbase.com/organization/vectara,"Databricks Ventures, DJ Patil, Emad Mostaque, Jeff Hammerbacher, Mike Olson, Race Capital, Stewart Butterfield"
Seed Round - Tan90,https://www.crunchbase.com/funding_round/tan90-seed--d72c55fc,Seed,113200000,INR,1369348,2023-05-31,3,2,Tan90 is to democratize cold storage logistics and make the service penetrate the lower echelon of the supply chain.,"Energy Efficiency, Energy Management","Chennai, Tamil Nadu, India, Asia",,http://www.tan90thermal.com,Tan90,https://www.crunchbase.com/organization/tan90,"Blue Ashva Capital, Capital A, Impact India Investment Partners"
Pre Seed Round - Klearly,https://www.crunchbase.com/funding_round/klearly-8e67-pre-seed--ef99b973,Pre-Seed,2100000,EUR,2245869,2023-05-31,2,1,Klearly simplifies payment acceptance for small and medium-sized businesses by transforming smartphones and tablets into secure payment.,"Credit Cards, Financial Services","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://klearly.nl,Klearly,https://www.crunchbase.com/organization/klearly-8e67,"Antler, Global PayTech Ventures"
Seed Round - Finfra,https://www.crunchbase.com/funding_round/finfra-3a02-seed--56f70cf4,Seed,1000000,USD,1000000,2023-06-14,7,1,Embedded lending infrastructure,"Embedded Systems, FinTech, Information Technology","Jakatra, Jakarta Raya, Indonesia, Asia",,https://www.finfra.io,Finfra,https://www.crunchbase.com/organization/finfra-3a02,"BADideas.fund, Cento Ventures, DS/X Ventures, Fintech Nation, FIRSTPICK, Hustle Fund, Seedstars"
Seed Round - Koparo Clean,https://www.crunchbase.com/funding_round/koparo-clean-seed--c41ddb96,Seed,1500000,USD,1500000,2023-06-06,7,2,Koparo Clean is a sustainable home and personal hygiene D2C brand.,"Consumer, Consumer Goods, E-Commerce","Delhi, Delhi, India, Asia",,https://koparoclean.com/,Koparo Clean,https://www.crunchbase.com/organization/koparo-clean,"DSG Consumer Partners, Fluid Ventures, M Venture Partners (MVP), Rajesh Sawhney, Ramesh Menon, Saama Capital, Sridhar Sankararaman"
Seed Round - Riverse,https://www.crunchbase.com/funding_round/riverse-seed--7b92ac93,Seed,1500000,EUR,1614100,2023-06-01,7,2,Riverse enables efficient and transparent carboncredit markets in Europe.,"Environmental Engineering, GreenTech, Manufacturing","Lyon, Rhone-Alpes, France, Europe",,https://www.riverse.io,Riverse,https://www.crunchbase.com/organization/riverse,"Andreas Wiele, Eric Bergé, Evolem Start, Speedinvest, Stephan Rohr, Techstars, Tobias Lechtenfeld"
Seed Round - ZapScale,https://www.crunchbase.com/funding_round/zapscale-seed--8118042c,Seed,2500000,USD,2500000,2023-06-12,6,1,ZapScale is a business to business SaaS customer success platform.,"B2B, SaaS, Software","Wilmington, Delaware, United States, North America",,https://zapscale.com/,ZapScale,https://www.crunchbase.com/organization/zapscale,"100x Entrepreneur, Arka Venture Labs, Blume Ventures, Java Capital, T2D3 Capital, Veda VC"
Seed Round - Hypervision Surgical,https://www.crunchbase.com/funding_round/hypervision-surgical-seed--a8cfded8,Seed,6500000,GBP,8142088,2023-06-01,4,2,"Making surgeries more precise, safer and faster. Guiding the future of surgery using AI-powered hyperspectral imaging.","Artificial Intelligence, Health Care, Machine Learning, Medical Device","London, England, United Kingdom, Europe",,https://hypervisionsurgical.com/,Hypervision Surgical,https://www.crunchbase.com/organization/hypervision-surgical,"HERAN Partners, Life Extension Ventures, Redalpine, ZEISS Ventures"
Seed Round - Platformatic,https://www.crunchbase.com/funding_round/platformatic-seed--327b7edd,Seed,3500000,USD,3500000,2023-06-01,8,2,Platformatic provides backend development platform.,"Information Technology, Internet","San Francisco, California, United States, North America",,https://platformatic.dev/,Platformatic,https://www.crunchbase.com/organization/platformatic,"Decibel Partners, Feross Aboukhadijeh, James Snell, Jevon MacDonald, Omri Barzilay, Panache Ventures, Tom Preston-Werner, Walter Kortschak"
Seed Round - BoomFi,https://www.crunchbase.com/funding_round/boomfi-seed--862548fd,Seed,3800000,USD,3800000,2023-06-13,10,1,"All-in-one solution to send, accept and convert crypto payments. Fast multi-chain crypto and fiat settlement.","Blockchain, FinTech, Information Technology, Payments","London, England, United Kingdom, Europe",,https://www.boomfi.xyz/,BoomFi,https://www.crunchbase.com/organization/boomfi,"Aquanow, Blockchain Founders Fund, GSR, Kraken Ventures, Mantle Network, Passion Capital, Ramp, The Giving Block, Transak, White Star Capital"
Seed Round - Xonai,https://www.crunchbase.com/funding_round/xonai-seed--1802fc75,Seed,3500000,USD,3500000,2023-06-01,7,1,Xonai is a software development company that specializes in accelerated computing for data processing platforms.,"Information Services, Information Technology, Software","London, England, United Kingdom, Europe",$1M to $10M,https://www.xonai.io/,Xonai,https://www.crunchbase.com/organization/xonai,"Adara Ventures, Deep Science Ventures, Kadmos Capital, Martin Gould, Mehdi Ghissassi, Nauta Capital, Notion Capital"
Seed Round - Keep Aware,https://www.crunchbase.com/funding_round/keep-aware-seed--d2adc945,Seed,2400000,USD,2400000,2023-06-06,2,1,Keep Aware’s human-centric solution is a proactive and flexible approach to browser security.,Network Security,"Austin, Texas, United States, North America",,https://keepaware.com/,Keep Aware,https://www.crunchbase.com/organization/keep-aware,"LiveOak Venture Partners, Runtime Ventures"
Seed Round - Spektra Games,https://www.crunchbase.com/funding_round/spektra-games-seed--feda5e81,Seed,1250000,USD,1250000,2023-06-05,3,1,We create the most realistic simulation/racing games for mobile!,"Casual Games, Gaming","Istanbul, Istanbul, Turkey, Europe",,https://spektra.games/,Spektra Games,https://www.crunchbase.com/organization/spektra-games,"Alfa Games Partners, Ludus, The Games Fund"
Seed Round - Taiko Labs,https://www.crunchbase.com/funding_round/taiko-labs-seed--8e100b5d,Seed,12000000,USD,12000000,2023-06-08,14,3,Taiko Labs is a cryptocurrency firm that aims to scale the Ethereum blockchain.,"Blockchain, Ethereum, Service Industry","Bay City, Michigan, United States, North America",,https://taiko.xyz,Taiko Labs,https://www.crunchbase.com/organization/taiko-labs,"Antalpha, BAI capital, Generative Ventures Network, GGV Capital, GSR, IOSG Ventures, KuCoin Ventures, Mirana Ventures, OKX Ventures, Patricio Worthalter, Skyland Ventures, Tim Beiko, Token Bay Capital, Yunqi Partners"
Seed Round - Ringkas,https://www.crunchbase.com/funding_round/ringkas-seed--157d2924,Seed,3500000,USD,3500000,2023-05-31,6,2,Ringkas offers a mortgage application platform that digitalizes the mortgage process.,"Financial Services, FinTech, Real Estate","Jakarta, Jakarta Raya, Indonesia, Asia",,https://ringkas.co.id,Ringkas,https://www.crunchbase.com/organization/ringkas,"500 Global, Crestone Venture Capital, East Ventures, Hustle Fund, Orvel Ventures, Teja Ventures"
Seed Round - Connext Labs,https://www.crunchbase.com/funding_round/connext-labs-seed--ad7f2400,Seed,7500000,USD,7500000,2023-06-14,15,1,Connext Labs is a modular interoperability protocol that builds secure cross-chain apps for transferring funds and data,"Data Center, Enterprise Software, FinTech, Mobile Apps, Software, Software Engineering","San Francisco, California, United States, North America",,https://www.connext.network,Connext Labs,https://www.crunchbase.com/organization/connext-labs,"1kx, A.Capital Ventures, Coinbase Ventures, Dokia Capital, Ethereal Ventures, Factor, Fenbushi Capital, Hashed, IOSG Ventures, KXVC, NGC Ventures, NoLimit Holdings, Polychain, Polygon Ventures, Scalar Capital"
Pre Seed Round - Zofi Cash,https://www.crunchbase.com/funding_round/zofi-cash-pre-seed--eb7efa55,Pre-Seed,1000000,USD,1000000,2023-05-29,1,3,Zofi Cash is a digital financial platform that seeks to revolutionize how and when salaried people get paid.,"Financial Services, FinTech","Kampala, Kampala, Uganda, Africa",,https://www.zoficash.com/,Zofi Cash,https://www.crunchbase.com/organization/zofi-cash,Advancly
Seed Round - Kilde,https://www.crunchbase.com/funding_round/kilde-financial-technologies-seed--34cc7e24,Seed,1115000,USD,1115000,2023-06-05,4,4,Hands-off regular income investments earning you 10-13% per year,"Financial Services, FinTech, Funding Platform, Lending","Singapore, Central Region, Singapore, Asia",,https://kilde.sg/,Kilde,https://www.crunchbase.com/organization/kilde-financial-technologies,"Algorand Foundation, AXL Ventures, Big Sky Capital VC, Borderless Capital"
Seed Round - Wellplaece,https://www.crunchbase.com/funding_round/wellplaece-seed--b86a08db,Seed,5500000,USD,5500000,2023-05-30,6,2,Wellplaece operates a technology company works to shape the abundant and beneficial future for dentistry imaginable.,"Dental, Information Technology","San Francisco, California, United States, North America",,,Wellplaece,https://www.crunchbase.com/organization/wellplaece,"Andy Oreffice, Bee Partners, Eniac Ventures, Erik J. Anderson, Francis Hellyer, Haroon Mokhtarzada"
Seed Round - KarmaLifeAI,https://www.crunchbase.com/funding_round/karmalifeai-seed--a7d9eb0f,Seed,440000000,INR,5347804,2023-06-01,9,4,KarmaLifeAI is a digital solution for the financial well being of blue-collar gig workers and micro-business.,"Artificial Intelligence, Finance, Financial Services, FinTech","Bangalore, Karnataka, India, Asia",,https://karmalife.ai/,KarmaLifeAI,https://www.crunchbase.com/organization/karmalifeai,"Amit Jain, Artha Group, Balesh Sharma, Krishna Bhupal, LogX Ventures, Netgraph Investment, Shajikumar Devakar, Singularity Ventures, Vikram Kailas"
Seed Round - UpdateAI,https://www.crunchbase.com/funding_round/updateai-seed--3aed09c9,Seed,2300000,USD,2300000,2023-05-31,7,2,UpdateAI is a meeting assistant built for CS that works with B2B SaaS companies.,Software,"Pasadena, California, United States, North America",,https://www.update.ai,UpdateAI,https://www.crunchbase.com/organization/updateai,"Andreessen Horowitz, CS Angel, Howard Morgan, IdealabX, PowerPlay Capital, Stage Venture Partners, Zoom Ventures"
Pre Seed Round - Ironforge,https://www.crunchbase.com/funding_round/ironforge-pre-seed--62622d7d,Pre-Seed,2600000,USD,2600000,2023-06-12,6,1,A serverless Solana development platform.,,,,https://www.ironforge.cloud/,Ironforge,https://www.crunchbase.com/organization/ironforge,"6th Man Ventures, Alchemy, Hash3, Monoceros Ventures, Portage Ventures, Reciprocal Ventures"
Pre Seed Round - Demox Labs,https://www.crunchbase.com/funding_round/demox-labs-pre-seed--5b65a82b,Pre-Seed,4500000,USD,4500000,2023-06-01,15,1,"Demox Labs develops a decentralized, trustless oracle protocol for the connection of smart contracts to any off-chain data source.","Data Center Automation, Information Technology, Web Development","Walnut Creek, California, United States, North America",,https://www.demoxlabs.xyz/,Demox Labs,https://www.crunchbase.com/organization/demox-labs,"Amplify Partners, AngelDAO, Coinbase Ventures, CRV, CSQUARED, C² Ventures, DCVC, Hack VC, Honey DAO, Kearny Jackson, OpenSea, Ryan Selkis, Santiago Santos, Space Whale Capital, Sriram Krishnan"
Seed Round - TradingLeagues,https://www.crunchbase.com/funding_round/tradingleagues-seed--7dd2bf54,Seed,3500000,USD,3500000,2023-06-07,3,1,"TradingLeagues, is a stock market game platform providing different types of games. You can practice trading by playing stock market games.","Education, Finance, Online Games","Bangalore, Karnataka, India, Asia",,https://www.tradingleagues.in/,TradingLeagues,https://www.crunchbase.com/organization/tradingleagues,"Jeejeebhoy Family Office, KPB Family Trust, Leo Capital"
Seed Round - Vensum Power,https://www.crunchbase.com/funding_round/vensum-power-seed--6f61304a,Seed,2100000,EUR,2253581,2023-05-26,4,2,Next big leap in power conversion efficiency,"Energy, Renewable Energy",,,https://www.vensumpower.com/,Vensum Power,https://www.crunchbase.com/organization/vensum-power,"Business Finland, Grid.vc, Harjavalta Oy, Lifeline Ventures"
Pre Seed Round - Haiqu,https://www.crunchbase.com/funding_round/haiqu-pre-seed--cc99fde6,Pre-Seed,4000000,USD,4000000,2023-06-06,9,1,Haiqu Inc. is a quantum computing software firm focusing on the development.,"Artificial Intelligence, Hardware",,,https://www.haiqu.ai,Haiqu,https://www.crunchbase.com/organization/haiqu,"Alexi Kirilenko, Gordy Holterman, MaC Venture Capital, Paul Holland, Roosh Ventures, SID Venture Partners, Soma Capital, Toyota Ventures, u.ventures"
Seed Round - Truvity,https://www.crunchbase.com/funding_round/truvity-seed--5747475e,Seed,8000000,EUR,8557980,2023-06-06,1,1,"Truvity’s Self-Sovereign Identity toolkit allows you to build your own digital identity ecosystem, tailored to your needs.",,"Amsterdam, Noord-Holland, The Netherlands, Europe",,https://www.truvity.com/,Truvity,https://www.crunchbase.com/organization/truvity,Artek
Seed Round - Angsa Robotics,https://www.crunchbase.com/funding_round/angsa-robotics-seed--9a33c6d4,Seed,2500000,EUR,2697625,2023-06-14,1,1,Angsa Robotics one-of-a-kind system for automating rubbish collection in green environments.,"Artificial Intelligence, Robotics, Waste Management","Garching Bei München, Bayern, Germany, Europe",,https://angsa-robotics.com,Angsa Robotics,https://www.crunchbase.com/organization/angsa-robotics,Husqvarna Ventures
Seed Round - BharatNXT,https://www.crunchbase.com/funding_round/bharatnxt-seed--55c246cb,Seed,1200000,USD,1200000,2023-06-01,4,1,BharatNXT is a B2B fintech platform.,"Financial Services, FinTech, Payments","Ghatkopar, Maharashtra, India, Asia",,https://bharatnxt.in,BharatNXT,https://www.crunchbase.com/organization/bharatnxt,"Inflection Point Ventures, Keiretsu Forum, Panthera Peak Ventures, Spiral Ventures"
Seed Round - MindsDB,https://www.crunchbase.com/funding_round/mindsdb-seed--55d9ef1d,Seed,25000000,USD,25000000,2023-06-01,3,5,MindsDB is an open-source platform that enables developers to integrate machine learning into applications.,"Database, Machine Learning, Open Source, Predictive Analytics, Software","Berkeley, California, United States, North America",$1M to $10M,http://mindsdb.com,MindsDB,https://www.crunchbase.com/organization/mindsdb,"Benchmark, Mayfield Fund, TQ Ventures"
Seed Round - Mykare Health,https://www.crunchbase.com/funding_round/mykare-health-seed--01d7e1a4,Seed,2000000,USD,2000000,2023-06-15,23,1,"Mykare Health offers surgeries, preventive care, second medical opinion, and telemedicine services.","Health Care, Hospital, Personal Health","Ernakulam, Kerala, India, Asia",,https://mykarehealth.com,Mykare Health,https://www.crunchbase.com/organization/mykare-health,"Ajit Mohan, Ankit Tandon, Arjun Vaidya, ARK Impact, Avaana Capital, Bhavy Shah, Bhavya Shah, Deepu Sebin, Endurance Capital, F Health, Hari T.N, Himanshu Arora, Huddle, Nikhil Jaisinghani, Niraj Karia, Nitish Mittersain, OnDeck ODX - US, Phoenix Angels, Rahul Nagar, Sean Sohn, Stanford Angels and Entrepreneurs India, VeritasX, Vikas Garg"
Seed Round - Portal Gate,https://www.crunchbase.com/funding_round/portal-gate-seed--2bd31527,Seed,1100000,USD,1100000,2023-06-19,7,1,Portal Gate operates as a compliant on-chain gateway to privacy and anonymity.,Financial Services,,,https://www.portalgate.me/,Portal Gate,https://www.crunchbase.com/organization/portal-gate,"Apollo Crypto, Comma3 Ventures, Fork Ventures, Gandel Invest, Greythorn, Rebase D. Ventures, Upside"
Pre Seed Round - Uncaged Innovations,https://www.crunchbase.com/funding_round/uncaged-innovations-1782-pre-seed--67b274cf,Pre-Seed,2000000,USD,2000000,2023-06-02,6,2,Uncaged Innovations is a biomaterials company combining the power of nature and technology to reimagine leather.,"Biotechnology, Sustainability, Textiles","Troy, New York, United States, North America",,https://www.uncagedinnovations.com,Uncaged Innovations,https://www.crunchbase.com/organization/uncaged-innovations-1782,"Alwyn Capital, Glass Wall Syndicate, HackCapital, InMotion Ventures, Stray Dog Capital, VegInvest"
Pre Seed Round - Presta Freedom,https://www.crunchbase.com/funding_round/presta-freedom-pre-seed--5b5bdd37,Pre-Seed,11000000,MAD,1075111,2023-05-26,1,1,Presta Freedom is a MONTHLY Subscription Platform for Home Services... And It starts with a Quick and Disruptive Home Cleaning SUBSCRIPTION.,"CleanTech, E-Commerce, Home Services, Marketplace, Service Industry, Subscription Service","Casablanca, Grand Casablanca, Morocco, Africa",,https://prestafreedom.com,Presta Freedom,https://www.crunchbase.com/organization/presta-freedom,Azur Innovation Fund
Seed Round - Damroo,https://www.crunchbase.com/funding_round/damroo-seed--2e2b8e1f,Seed,,,,2023-06-06,5,1,Damroo is a music streaming service that values non-film/indie music.,"Audio, Music Streaming, Service Industry","Thane, Maharashtra, India, Asia",,https://damrooplus.com/,Damroo,https://www.crunchbase.com/organization/damroo,"Dr. Kumar Vishwas, Jagadguru Nimbarkacharya, Marwari Catalysts, Ratnawali Singh, Umed Singh Rao"
Seed Round - Fixably,https://www.crunchbase.com/funding_round/fixably-seed--1f62ec51,Seed,10000000,USD,10000000,2023-06-05,4,3,Fixably is a Finland-based SaaS company that helps technicians and repair shops operate better.,"Application Performance Management, Innovation Management, SaaS, Software","Helsinki, Southern Finland, Finland, Europe",,https://fixably.com/,Fixably,https://www.crunchbase.com/organization/fixably,"468 Capital, Business Finland, Cusp Capital, Icebreaker.vc"
Pre Seed Round - ZELIQ,https://www.crunchbase.com/funding_round/zeliq-pre-seed--bf639f6e,Pre-Seed,5000000,EUR,5347307,2023-05-31,5,1,Find buyers. Hit sales numbers!,Sales Automation,"Paris, Ile-de-France, France, Europe",,https://www.zeliq.com/?utm_campaign=First%20Beta%20testers&utm_source=Product%20Lead%20Growth%20from%20Email&utm_medium=PLG&utm_term=EMAIL&utm_content=0623,ZELIQ,https://www.crunchbase.com/organization/zeliq,"+ BAs, OBRATORI, Otium Capital, Pauline Boucon Duval, Resonance"
Seed Round - Togai,https://www.crunchbase.com/funding_round/togai-seed--64dcb3bb,Seed,3100000,USD,3100000,2023-06-06,4,1,Togai is plug and play usage based pricing infrastructure to meter your product and implement UBP model with minimal engineering effort.,"SaaS, Software","Wilmington, Delaware, United States, North America",,https://www.togai.com,Togai,https://www.crunchbase.com/organization/togai,"BoldCap, Core91 Fund, Prasanna Sankar, Together Fund"
