Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Odin,https://www.crunchbase.com/funding_round/odin-2848-seed--6d54ed8e,Seed,2400000,GBP,3030333,2023-05-10,23,3,Tools for VCs and angel syndicates to raise and deploy capital globally.,"Communities, Financial Services, Venture Capital","London, England, United Kingdom, Europe",,https://www.joinodin.com/,Odin,https://www.crunchbase.com/organization/odin-2848,"Alex Macdonald, Desigan Chinniah, Dorothy Chou, Haatch, IPQ Capital, Jelle Prins, Johan Lorenzen, June Angelides, Kiana Sharifi, Kirsten Connell, Lily Shaw, Lina Chong, Marcus Exall, Material V, Matt Penneycard, Michael Tefula, Michele Attisani, O'Shaughnessy Ventures, Omid Ashtari, Peter Zhegin, Reece Chowdhry, Sarah Drinkwater, Warrick Shanly"
Seed Round - Product Fruits,https://www.crunchbase.com/funding_round/product-fruits-seed--7a152b6e,Seed,1600000,EUR,1754347,2023-05-09,3,2,"Product Fruits enriches web application with interactive guides, hints, tips and tricks, and customer feedback.","Information Technology, Software","Prague, Hlavni mesto Praha, Czech Republic, Europe",,https://productfruits.com,Product Fruits,https://www.crunchbase.com/organization/product-fruits,"LeverageVC, Lighthouse Ventures, Venture to Future Fund"
Seed Round - Lavita,https://www.crunchbase.com/funding_round/lavita-8ba0-seed--5325ca31,Seed,5000000,USD,5000000,2023-05-10,1,1,Lavita is a blockchain-AI based next generation healthcare platform.,"Artificial Intelligence, Blockchain, Health Care",,,https://www.lavita.ai/,Lavita,https://www.crunchbase.com/organization/lavita-8ba0,Camford Capital
Seed Round - Zamp,https://www.crunchbase.com/funding_round/zamp-c5a6-seed--3b80afed,Seed,4000000,USD,4000000,2023-05-10,38,1,Zamp is the sales tax technology provider of solution that eliminates the need for you to manage the software.,"Information Technology, Sales, Software","New York, New York, United States, North America",,https://zamp.com,Zamp,https://www.crunchbase.com/organization/zamp-c5a6,"Alexandra Cowie, Alexandre Yazdi, Alli Folk, Aneel Ranadive, Aniq Rahman, Anoop Shah, Brad Garlinghouse, Bryan Goldberg, Coley O., Day One Ventures, Doug Chertok, Drake Rehfeld, Emil Pitkin, Fennie Wang, Gaingels, Good Friends, Jenny Chao, John Fogelsong, Jon Oringer, Jonathan K. Shulkin, Jonathan Wasserstrum, Lionel Elbaz, Lorenzo Thione, Masha Bucher, Matt Mickiewicz, Mir Faiyaz, Original Capital, Paul Holland, Pedram Navid, Soma Capital, Trent Herren, Trupti Natu, UpHonest Capital, Valor Equity Partners, Vartan Tchekmedyian, Willem van den Bosch, Yahya Mokhtarzada, Zac Bookman"
Seed Round - Webb Protocol,https://www.crunchbase.com/funding_round/webb-protocol-seed--a2e9c78c,Seed,7000000,USD,7000000,2023-05-08,10,1,Webb Protocol is a multi-chain privacy technology that allows assets to be transferred across blockchain protocols.,"Blockchain, Cryptocurrency, Software","Miami, Florida, United States, North America",,https://webb.tools,Webb Protocol,https://www.crunchbase.com/organization/webb-protocol,"CMS Holdings, Commonwealth Labs, Lemniscap, Lionschain Capital, Lo Enterprises, Pnyx Ventures, Polychain, Shayne Coplan, Youbi Capital, Zee Prime Capital"
Pre Seed Round - Soptle,https://www.crunchbase.com/funding_round/soptle-pre-seed--58bf9348,Pre-Seed,1000000,USD,1000000,2023-05-10,5,3,Soptle is a micro-SaaS B2B retail commerce platform that facilitates product distribution for small and large FMCG businesses.,"B2B, Internet, Retail Technology, SaaS, Software","Gurgaon, Haryana, India, Asia",,https://www.soptle.com,Soptle,https://www.crunchbase.com/organization/soptle,"Ankur Aggarwal, Iceland Venture Studio, Kube VC, Nyra Ventures, We Founder Circle"
Seed Round - Incore Semiconductors,https://www.crunchbase.com/funding_round/incore-semiconductors-seed--a8633a43,Seed,246000000,INR,2990652,2023-05-12,1,1,InCore is a leading RISC-V processor design company with a strong focus on customization.,"Electronics, Semiconductor","Chennai, Tamil Nadu, India, Asia",,https://incoresemi.com,Incore Semiconductors,https://www.crunchbase.com/organization/incore-semiconductors,Peak XV Partners
Seed Round - Polyloop,https://www.crunchbase.com/funding_round/polyloop-84c8-seed--55e2d5b0,Seed,1300000,GBP,1641430,2023-05-10,2,1,"Polyloop is an outcomes management, alignement and evaluation platform.","Enterprise Software, Software","Belfast, Belfast, United Kingdom, Europe",,https://www.polyloop.io,Polyloop,https://www.crunchbase.com/organization/polyloop-84c8,"Creative UK, Wayne Story"
Seed Round - Golioth,https://www.crunchbase.com/funding_round/golioth-seed--54832504,Seed,4600000,USD,4600000,2023-05-04,6,2,The IoT cloud platform built for hardware.,"Cloud Infrastructure, Developer Tools, Enterprise Software, Internet of Things, Software","San Francisco, California, United States, North America",Less than $1M,https://golioth.io,Golioth,https://www.crunchbase.com/organization/golioth,"Blackhorn Ventures, Differential Ventures, Lorimer Ventures, MongoDB Ventures, Unpopular Ventures, Zetta Venture Partners"
Seed Round - SquareX,https://www.crunchbase.com/funding_round/squarex-dca3-seed--7f36bb02,Seed,6000000,USD,6000000,2023-05-04,1,1,SquareX is a corporation that actively searches for and embrace the unknown in addition to offering a strong foundation of stability.,Cyber Security,,,https://www.sqrx.com,SquareX,https://www.crunchbase.com/organization/squarex-dca3,Sequoia South East Asia
Seed Round - Slick,https://www.crunchbase.com/funding_round/slick-c758-seed--0f84099e,Seed,1600000,USD,1600000,2023-05-09,14,2,Slick is the platform for discovering social connections.,"Apps, Mobile Apps, Social Media","Bengaluru, Karnataka, India, Asia",,https://slickapp.co,Slick,https://www.crunchbase.com/organization/slick-c758,"Abhishek Goyal, All In Capital, Amit Agarwal, Ankit Agarwal, Arjun Vaidya, Ashutosh Valani, iSeed, Priyank Shah, Rohith Bhat, Shubh Malhotra, Sumit Gupta, Titan Capital, Vivek Sinha, WEH Ventures"
Pre Seed Round - Farmless,https://www.crunchbase.com/funding_round/farmless-pre-seed--64e3d32c,Pre-Seed,1200000,EUR,1317951,2023-05-10,16,1,Planet friendly proteins made from renewable energy through fermentation.,"Biotechnology, Farming, Food and Beverage","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://farmless.com,Farmless,https://www.crunchbase.com/organization/farmless,"Alexander Hoffmann, Christian Stiebner, HackCapital, Jenny Saft, Joy Faucher, Martin Weber, Michele Tarawneh, Nadine Geiser, Nucleus Capital, Possible Ventures, Revent, Rick Bernstein, Ron Shigeta, Sustainable Food Ventures, Tet Ventures, Voyagers"
Seed Round - AudiencePlus,https://www.crunchbase.com/funding_round/audienceplus-seed--a2a5511f,Seed,5400000,USD,5400000,2023-05-11,6,1,AudiencePlus is a SaaS company pioneering the world's first owned media software for marketers.,"Content Marketing, Digital Media, Internet, SaaS, Software","Scottsdale, Arizona, United States, North America",,http://www.audienceplus.com,AudiencePlus,https://www.crunchbase.com/organization/audienceplus,"Emergence, Forum Ventures, GTMfund, Nick Mehta, Rowan Trollope, Worklife Ventures"
Seed Round - Airspeed,https://www.crunchbase.com/funding_round/airspeed-seed--7493a619,Seed,5000000,USD,5000000,2023-05-04,4,3,Airspeed is a team-building platform for modern companies to connect digitally.,"Information Services, Information Technology, Internet, SaaS","Vancouver, Washington, United States, North America",$1M to $10M,https://www.getairspeed.com,Airspeed,https://www.crunchbase.com/organization/airspeed,"Greylock, Next Play Ventures, Salesforce Ventures, Venrock"
Pre Seed Round - Kiwi,https://www.crunchbase.com/funding_round/kiwi-a4cf-pre-seed--d16ee90d,Pre-Seed,6000000,USD,6000000,2023-05-03,2,1,"Kiwi offers all-in-one ""Credit on UPI,"" which will enable users to pay through their phones using either a bank account or credit card.","FinTech, Mobile Apps, Mobile Payments, Payments","Bengaluru, Karnataka, India, Asia",,https://gokiwi.in,Kiwi,https://www.crunchbase.com/organization/kiwi-a4cf,"Nexus Venture Partners, Stellaris Venture Partners"
Seed Round - Moonsense,https://www.crunchbase.com/funding_round/moonsense-seed--27506692,Seed,4200000,USD,4200000,2023-05-03,7,1,"Moonsense is a cross-platform toolset used by developers, data scientists and product managers.","Cloud Data Services, Information Technology","San Francisco, California, United States, North America",,https://www.moonsense.io/,Moonsense,https://www.crunchbase.com/organization/moonsense,"Foothill Ventures, John Lilly, Josh Wills, Race Capital, Sekhar Sarukkai, The General Partnership, XYZ Venture Capital"
Seed Round - TagZ Foods,https://www.crunchbase.com/funding_round/tagz-foods-seed--7ae9213c,Seed,2000000,USD,2000000,2023-05-11,7,7,TagZ Foods is a GenZ snack brand that manufactures snacks and other food products.,"Commercial, Food and Beverage, Food Processing, Manufacturing, Snack Food","Bangalore, Karnataka, India, Asia",,https://tagzfoods.com,TagZ Foods,https://www.crunchbase.com/organization/tagz-foods,"9Unicorns Accelerator Fund, Agility Ventures, Dexter Angels, Indifi Technologies, Klub, Ranvijay Singh, Venture Catalysts"
Seed Round - Openlayer,https://www.crunchbase.com/funding_round/unbox-3db0-seed--762357d2,Seed,4800000,USD,4800000,2023-05-04,18,2,"Openlayer is an analysis platform that ""opens up"" machine learning models by detecting and eliminating failure patterns and biases.","Artificial Intelligence, Developer Tools, Information Technology, Machine Learning, Quality Assurance, Software","San Francisco, California, United States, North America",,https://openlayer.com,Openlayer,https://www.crunchbase.com/organization/unbox-3db0,"Gokul Rajaram, Ground Up Ventures, Guillermo Rauch, Hack VC, Immad Akhund, John S. Kim, Jonathan Swanson, Liquid 2 Ventures, MANTIS Venture Capital, Max Mullen, Mike Krieger, Oliver Cameron, Picus Capital, Quiet Capital, Rodrigo Schmidt, Soma Capital, Y Combinator, Yuri Sagalov"
Seed Round - Pudgy Penguins,https://www.crunchbase.com/funding_round/pudgy-penguins-seed--09980d4f,Seed,9000000,USD,9000000,2023-05-09,8,2,"Pudgy Penguins is a Web3 IP brand that produces content, merchandise, toys, and digital collectables.","Blockchain, Content, Cryptocurrency, Virtual Currency","Lewes, Delaware, United States, North America",,https://pudgypenguins.com,Pudgy Penguins,https://www.crunchbase.com/organization/pudgy-penguins,"1kx, Adam Winnick, Big Brain Holdings, Bobby Ong, CRIT Ventures, Kronos Research, Old Fashion Research, TM Lee"
Seed Round - Blocktorch,https://www.crunchbase.com/funding_round/blocktorch-seed--93785607,Seed,4200000,USD,4200000,2023-05-09,13,2,Blocktorch is a multi-chain observability platform that empowers web3 developers to scale every decentralized component globally.,"Blockchain, Information Technology, Software, Web Apps","Dover, Delaware, United States, North America",,https://www.blocktorch.xyz,Blocktorch,https://www.crunchbase.com/organization/blocktorch,"Alchemy Ventures, Andreas Klinger, Bryce Ferguson, Charlie Songhurst, Entrepreneur First, Felix Wolf, Henry Chen, IDEO CoLab Ventures, Max Stockl, Remote First Capital, Rockaway Blockchain Fund, Simon Jones, Speedinvest"
Seed Round - Oniria Therapeutics,https://www.crunchbase.com/funding_round/oniria-therapeutics-seed--2dcf5343,Seed,1280000,EUR,1396754,2023-05-11,5,1,Onira Therapeutics is modifying cell dormancy to fight the persistence of cancer.,"Biopharma, Biotechnology, Therapeutics","Barcelona, Catalonia, Spain, Europe",,https://www.oniriatherapeutics.com,Oniria Therapeutics,https://www.crunchbase.com/organization/oniria-therapeutics,"BStartup, Fundacion Botin, Investigo, Startup Capital Ventures and ACCIÓ, Torres Quevedo"
Seed Round - Zyngo EV,https://www.crunchbase.com/funding_round/zyngo-ev-seed--f6b4f1b7,Seed,5000000,USD,5000000,2023-05-09,2,1,"Zyngo EV provider of Green Mobility solutions for both individuals and corporates, by redefining the way of last mile deliveries.","Electric Vehicle, Last Mile Transportation, Transportation","Haryana, Haryana, India, Asia",,https://zyngo.co.in,Zyngo EV,https://www.crunchbase.com/organization/zyngo-ev,"Delta Corp Holdings, LC Nueva Investment Partners"
Seed Round - GPTZero,https://www.crunchbase.com/funding_round/gptzero-seed--41918598,Seed,3500000,USD,3500000,2023-05-09,6,1,GPTZero is a ChatGPT-detection tool designed to detect AI-generated text.,"Artificial Intelligence, Information Technology, Software","Princeton, New Jersey, United States, North America",,https://gptzero.me,GPTZero,https://www.crunchbase.com/organization/gptzero,"Altman Capital, Emad Mostaque, Mark Thompson, Neo Capital, Thomas Glocer, Uncork Capital"
Seed Round - Blue Wave,https://www.crunchbase.com/funding_round/blue-wave-f30c-seed--21c24b3b,Seed,100000000,CNY,14478694,2023-05-04,14,1,Blue Wave is a producer of Industrial IoT and Internet of Vehicles chips.,"Internet of Things, Manufacturing",,,,Blue Wave,https://www.crunchbase.com/organization/blue-wave-f30c,"Anchuang Investment, Black Oak Capital Partners, Chengdu Jiaozi Financial Holding Group, EBZY Capital, Haisong Capital, Hangshi Probe, Hangzhou Heda Industry Fund, Huaou Equity Investment, Oriental Fortune Capital, Shannan Tianshi Investment, Tuya Smart, Wuxi Xinhe Investment, Zeolite Venture Capital, Zhuoyuan Capital"
Seed Round - Viatu,https://www.crunchbase.com/funding_round/viatu-seed--0a608e05,Seed,960000,EUR,1062575,2023-05-03,3,2,The travel marketplace that empowers you to plan & book a sustainable multi-day trip as easily as a weekend getaway to Paris.,"Leisure, Tourism, Travel","Zug, Zug, Switzerland, Europe",,https://www.viatu.com/,Viatu,https://www.crunchbase.com/organization/viatu,"ASI Reisen, Loic Amado, Ndoto"
Seed Round - Reasoned Art,https://www.crunchbase.com/funding_round/reasoned-art-seed--eea8e39d,Seed,1400000,EUR,1549589,2023-05-03,6,2,Reasoned Art is the Italian gallery dedicated to CryptoArt.,"Art, Blockchain","Genova, Liguria, Italy, Europe",,https://www.reasonedart.com/,Reasoned Art,https://www.crunchbase.com/organization/reasoned-art,"B Heroes, LVenture Group, MetaVenture Holding, Rosario Bifulco, Urania, Woori Technology Investment"
Seed Round - Violet Therapeutics,https://www.crunchbase.com/funding_round/violet-therapeutics-seed--3edc4600,Seed,10600000,USD,10600000,2023-05-05,4,1,Violet Therapeutics is a healthcare company that operates in stealth mode.,"Health Care, Medical, Therapeutics","Cambridge, Massachusetts, United States, North America",,https://violet-therapeutics.com/,Violet Therapeutics,https://www.crunchbase.com/organization/violet-therapeutics,"Dementia Discovery Fund, Mass General Brigham Ventures, Ono Venture Investment, UTEC - The University of Tokyo Edge Capital Partners"
Seed Round - Mycocycle,https://www.crunchbase.com/funding_round/mycocycle-seed--fbf8eaa4,Seed,2200000,USD,2200000,2023-05-09,5,4,Converting waste streams into value streams.,"Advanced Materials, Agriculture, Biotechnology, CleanTech, Recycling, Waste Management","Bolingbrook, Illinois, United States, North America",Less than $1M,https://mycocycle.com/,Mycocycle,https://www.crunchbase.com/organization/mycocycle,"4WARD.VC, Alumni Ventures, Anthropocene Ventures, Telescopic Ventures, TELUS"
Seed Round - Odsy Network,https://www.crunchbase.com/funding_round/odsy-network-seed--100e03f7,Seed,7500000,USD,7500000,2023-05-11,8,1,Odsy is a network of dWallets - a universal and secure access control layer to all of Web3.,"Blockchain, Cryptocurrency","Tel Aviv, Tel Aviv, Israel, Asia",,https://odsy.xyz,Odsy Network,https://www.crunchbase.com/organization/odsy-network,"Blockchange Ventures, FalconX, Insignius Capital, Node Capital, NoLimit Holdings, Rubik VC, SolrDAO, TPC Club"
Seed Round - PostgresML,https://www.crunchbase.com/funding_round/postgresml-seed--fc1f9881,Seed,4700000,USD,4700000,2023-05-10,8,1,PostgresML is an interactive AI-powered application.,"Artificial Intelligence, Cloud Data Services, Information Technology","San Francisco, California, United States, North America",,https://postgresml.org,PostgresML,https://www.crunchbase.com/organization/postgresml,"Amplify Partners, Brandon Leonardo, Greg Rosen, Jack Altman, James Yu, Jeremy Stanley, Max Mullen, Rafael Corrales"
Seed Round - NeuExcell Therapeutics,https://www.crunchbase.com/funding_round/neuexcell-therapeutics-seed--696b0126,Seed,15000000,USD,15000000,2023-05-04,11,2,NeuExcell Therapeutics is a medical organization that provides diagnostic and research services.,"Biotechnology, Health Diagnostics, Medical","State College, Pennsylvania, United States, North America",,https://neuexcell.com/,NeuExcell Therapeutics,https://www.crunchbase.com/organization/neuexcell-therapeutics,"Convergence New Star, Fujian Haixi Pharmaceuticals, Guangzhou Jinkong Fund, Hongshi Capital, Jemintrust, Jiangxi Jilinxinsheng Enterprise Management, Leading Venture Capital, Suzhou Industrial Park Technology Innovation Investment, Suzhou International Development Venture Capital, Zhangke Lingyi Investment, Zhongke Kechuang"
Seed Round - Doppelio,https://www.crunchbase.com/funding_round/doppelio-seed--2ed4b75d,Seed,1200000,USD,1200000,2023-05-11,2,1,Doppelio is an IoT test automation platform that connected operations and products.,"Information Technology, Internet of Things, Software","Bengaluru, Karnataka, India, Asia",,https://doppelio.com ,Doppelio,https://www.crunchbase.com/organization/doppelio,"Axilor Ventures, Mela Ventures"
Seed Round - Bastion,https://www.crunchbase.com/funding_round/bastion-d94e-seed--5446b9a2,Seed,2800000,USD,2800000,2023-04-27,8,1,"Bastion is a cloud-based cyber security platform that is built to scale with security, compliance, insurance and risk management needs.","Cloud Security, Cyber Security, Risk Management","Paris, Ile-de-France, France, Europe",,https://bastion.tech,Bastion,https://www.crunchbase.com/organization/bastion-d94e,"Denis Duverne, Frst, Gaëlle Olivier, Global Founders Capital, Joshua Motta, Kima Ventures, Motier Ventures, Renaud Deraison"
Pre Seed Round - Spendkey,https://www.crunchbase.com/funding_round/spendkey-pre-seed--d17515b9,Pre-Seed,358000,GBP,452024,2023-05-10,2,1,Spend Analytics as a Service,"Analytics, SaaS, Software","London, England, United Kingdom, Europe",,http://www.spendkey.co.uk,Spendkey,https://www.crunchbase.com/organization/spendkey,"Fuel Ventures, Scalebridge Capital"
Seed Round - Vibe,https://www.crunchbase.com/funding_round/vibe-2cbf-seed--a6a7fa52,Seed,4000000,USD,4000000,2023-05-04,7,1,Vibe operates as a non-fungible token (NFT) platform.,Cryptocurrency,"San Francisco, California, United States, North America",,https://www.vibe.xyz/,Vibe,https://www.crunchbase.com/organization/vibe-2cbf,"Aglaé Ventures, Alchemy Ventures, Henry Lau, Naval Ravikant, P NATION, Soma Capital, TLF Ventures"
Seed Round - Extreme shell technology,https://www.crunchbase.com/funding_round/extreme-shell-technology-seed--42340833,Seed,,,,2023-05-08,2,1,Extreme shell technology helps in creation and development of exoskeleton equipment for consumers.,"Information Technology, Manufacturing","Shanghai, Shanghai, China, Asia",,,Extreme shell technology,https://www.crunchbase.com/organization/extreme-shell-technology,"Decent Capital, MiraclePlus"
Seed Round - Shipturtle,https://www.crunchbase.com/funding_round/shipturtle-seed--a514bd18,Seed,35000000,INR,426306,2023-05-11,1,1,Shipturtle makes process easy for e-commerce orders by vendor onboardng and product sync and order routing and shipping.,"E-Commerce Platforms, Management Information Systems, Marketplace, SaaS","Ahmedabad, Gujarat, India, Asia",,https://www.shipturtle.com,Shipturtle,https://www.crunchbase.com/organization/shipturtle,Inflection Point Ventures
Seed Round - Zapkey,https://www.crunchbase.com/funding_round/zapkey-seed--6cecb3a8,Seed,,,,2023-05-05,3,2,Zapkey operates as a proptech and home sales guarantee platform.,"Property Management, Real Estate","Mumbai, Maharashtra, India, Asia",,https://www.zapkey.com/,Zapkey,https://www.crunchbase.com/organization/zapkey,"DLF Family Office, DSP Family Office, Gruhas Proptech"
Pre Seed Round - Ashnni Motors,https://www.crunchbase.com/funding_round/ashnni-motors-pre-seed--a8cbbf9e,Pre-Seed,20000000,INR,243307,2023-05-13,5,2,Ashnni Motors engineers and manufactures intelligent electric vehicles.,"Automotive, Electric Vehicle, Manufacturing","Pune, Maharashtra, India, Asia",,http://www.ashnni.com/,Ashnni Motors,https://www.crunchbase.com/organization/ashnni-motors,"Alisha Poonawalla Menezes, Dawson Menezes, Pushpak Ranka, Sneha Jain, WealthTrust Capital Services"
Seed Round - Solar Ladder,https://www.crunchbase.com/funding_round/solar-ladder-seed--9a7a1b8a,Seed,110000000,INR,1345067,2023-05-03,10,1,"Solar Ladder is a supply chain platform that enables solar installers to automate, outsource, and simplify solar panel installations.","Service Industry, Solar, Supply Chain Management","Andheri, Maharashtra, India, Asia",,https://www.solarladder.com,Solar Ladder,https://www.crunchbase.com/organization/solar-ladder,"Aditya Bandi, Atha Group, Axilor Ventures, Deepak Jain, DevCo Partners, Nipha, Stride Ventures, Subin Mitra, Titan Capital, Varun Alagh"
Pre Seed Round - Equip,https://www.crunchbase.com/funding_round/equip-4e53-pre-seed--55318e0e,Pre-Seed,2000000,EUR,2192934,2023-05-09,2,2,Financial coaching platform offered by employers to their employees.,,"Amsterdam, Noord-Holland, The Netherlands, Europe",,https://www.equip.money/,Equip,https://www.crunchbase.com/organization/equip-4e53,"Antler, XO Ventures"
Seed Round - Saha Robotics,https://www.crunchbase.com/funding_round/saha-robotics-seed--c6d51460,Seed,3000000,USD,3000000,2023-05-10,5,2,"Saha Robotics primarily engages in delivering groceries, cargo and custom items with autonomous cloud connected robots.","Autonomous Vehicles, Delivery, Robotics","Kocaeli, Kocaeli, Turkey, Europe",Less than $1M,https://saharobotik.com/,Saha Robotics,https://www.crunchbase.com/organization/saha-robotics,"APY Ventures, CVentures, Driventure, Nupa, Yavuz Altun"
Seed Round - Voltfang,https://www.crunchbase.com/funding_round/voltfang-seed--ad23b027,Seed,5000000,EUR,5491464,2023-05-10,5,5,Voltfang develops home storage solutions for private houses using recycled traction batteries.,"Battery, Energy Storage, Renewable Energy","Aachen, Nordrhein-Westfalen, Germany, Europe",,https://voltfang.de/,Voltfang,https://www.crunchbase.com/organization/voltfang,"AENU, Aurum Ventures, Eviny Ventures, Helen Ventures, PT1 - PropTech1 Ventures"
Seed Round - AvantGuard,https://www.crunchbase.com/funding_round/halomine-seed--6ab3fda6,Seed,2850000,USD,2850000,2023-05-11,4,21,AvantGuard is developing the next generation of antimicrobial products to provide long lasting protection against pathogens,"Advanced Materials, Industrial Engineering, Manufacturing","Ithaca, New York, United States, North America",,https://www.avantguardinc.com/,AvantGuard,https://www.crunchbase.com/organization/halomine,"Blue Ledge Capital, Launch NY, Red Bear Angels, SOSV"
Seed Round - Kertos,https://www.crunchbase.com/funding_round/kertos-seed--c79f33da,Seed,4000000,EUR,4409239,2023-05-04,7,2,Kertos is a software company based in Europe that develops and provides a holistic privacy platform.,"Privacy, Software","München, Bayern, Germany, Europe",,https://kertos.io,Kertos,https://www.crunchbase.com/organization/kertos,"10x Founders, Christoph Baumeister, Pi Labs, Redstone, seed + speed Ventures, Superlyst Ventures, xdeck"
